Attr_A,Attr_B,Attr_C,Attr_D,Attr_E,Attr_F,Attr_G,Attr_H,Attr_I,Attr_J,Attr_K,Attr_L,Attr_M,Attr_N,Class
12.478064498650886,14.784991737428602,1247.541877129381,100.96206099900436,52.462177127918075,1089.3982114646587,10.575834160204483,8.37540664281834,10.288159340491479,110.7465514407837,994.367610350667,9.069350435442264,1027.953916894281,109.67275845617945,1
8.26434469342706,8.854181363185509,1389.6868144601801,99.52652920244208,65.10652618537083,1186.5233989792805,9.50048497623716,10.088058157062283,9.37198338753074,78.21027373992614,943.0895888321445,9.988919473865696,1120.3177243251596,83.49876436898919,3
9.875571243766103,13.292441807772029,779.0774008462395,123.99377206706411,104.69979636349206,1201.7224804775078,9.545266113042528,14.266237708035895,9.703550797142885,86.25248270601062,1082.989190002009,10.084216588946443,970.9536824338736,93.55704592421867,2
9.207660768954414,9.346912829215162,965.4685232044521,89.17600889298024,102.62828355467435,743.9135066449542,9.777952986268879,11.613946263314007,8.912058886510202,96.72787321602488,812.8005114856851,8.621781296480028,947.2071953567075,120.89005440019648,3
8.863841807277623,12.542969472532171,1096.386229924505,106.59538525591422,131.8133804558354,883.0596154760036,10.092974157091005,13.55602889629716,11.649982064083602,21.566575701948267,971.0831754769032,10.072271477619685,1007.5839002847962,149.5119785371814,2
6.986680892365659,10.839986385581932,1138.622388670011,96.44768973144723,115.98213328977363,1326.484241322515,10.915935247148749,9.081505661108803,5.737004678525621,96.21932461963091,1046.4790939109037,8.250536831668894,932.543344274845,118.49375390240178,2
9.737256929458379,11.696661445619744,911.8415940772202,88.03128914490318,134.67205380037814,1052.5901108026733,8.593177588221593,11.105947763818437,9.57079983051032,80.95942346434174,1166.66108135642,8.472959367587679,1154.300086525739,96.52210610641333,2
11.971481795394904,8.300275850608665,1486.3731145911909,102.62986124104715,123.34476774263857,859.180698923651,9.862774823441464,6.232826395719816,10.267834713977994,94.05342787976531,1058.5168744209188,10.289454948859136,1150.9994324431932,103.26719330078426,0
8.98811313232103,10.583716634522503,1289.5055580369847,95.18089033619037,118.10931770070133,1201.744220826972,10.943684969803888,7.961258149730744,12.224116109071627,124.29744353160153,1000.1651717132436,9.935120267029724,1048.4351701472785,53.999391690912134,1
7.701248553972869,10.940628512041048,888.9650880049396,86.84309109536527,90.49500459612418,1262.3551412313052,11.13067479785451,14.138041537302808,8.486532063762375,60.9566608999303,896.691494954451,11.734399526836956,942.8095107754517,147.58289790889506,2
10.551393793068177,11.211153587961311,1370.1018948060646,96.2978596939209,105.6756341511872,714.4742768467785,10.527354746752364,9.025854688262623,8.338807624378001,107.62436547444383,1010.2428664078009,9.987804433406106,1207.3664175433755,77.64329890657108,0
6.391937641026209,11.394783745746963,1218.788974302306,114.85155563709162,84.27958636254941,1376.3392379220302,10.05917419459423,9.745092437433257,9.383439411496209,104.77865938491567,999.4207110764775,8.019368671455336,884.6496427457873,126.96277878763775,2
8.390581355284722,12.35299492722756,1012.3052522070893,96.18749050326298,111.64370853553079,972.9831294769726,10.238824325937042,4.068898512056931,9.074872342277756,100.57261542359942,981.5834482195021,10.96443564431472,1189.7885837684182,86.41090266974444,1
9.566321147088688,11.442593353577355,1341.281558666126,93.17531230982888,104.79505884554584,982.5141284585015,8.387642369074626,10.013918943953403,11.678965167862893,84.07071272747015,903.208167997595,9.853481720988459,989.5343935220899,76.7467502423041,0
12.447900415439486,9.81118595638596,1110.9834293439476,94.22744179008254,107.11136392824407,1229.8222271265797,10.971218413192508,12.719366622078127,13.072658755474565,80.2102388215978,1047.8940188932631,8.99232693521224,1018.1600139129282,78.41264695697483,0
11.022124975441383,12.059749371593183,1151.4001490849228,96.9042372642025,69.95724410183782,1029.0935921692876,8.817542052754666,7.799959493987867,9.963388607371574,113.94758253728324,993.9259343112898,11.433282172720196,1024.330822528875,94.25358704909641,1
9.616926855359246,10.060631701373852,1304.177508092761,92.63451777459204,94.09355581195177,1241.4610576979535,10.422339602131354,8.161830260786019,11.213609439642267,133.6431111480245,997.9185910672059,8.546366101281706,995.2709354291466,73.94079663626056,1
14.349412645477544,9.241494237262893,1325.3492032087047,88.24140229412755,92.12438870428096,1012.4247256462997,11.183375805833059,11.364665837886218,8.054620026413533,92.2159325596594,1098.0091620197957,10.492783973923528,1258.7441228777457,92.353196225977,0
10.354191875000259,11.607678227737496,1420.065837369495,105.41385370590274,74.64052331788119,1086.3180596474783,10.54442637248549,7.933167147900855,13.147149385909557,129.646892223611,1106.070886631652,10.437243217598544,1023.7175000019656,78.37000127521358,1
12.618422354884867,8.938781721565807,1133.1503607181917,88.39626548932,97.58364212451495,853.2514524934637,10.121550082785154,9.56247941951878,10.720391191914839,106.7925827196789,1107.5500021130638,9.045035964356996,1027.0756523549844,84.80913917338134,0
11.799655340024792,10.616729016342372,942.2536451600898,114.03033427526866,88.5323062881237,1016.5609413732678,11.79497863614461,8.876431884704646,8.208072217536131,111.64461422630127,1166.2498765783666,11.090120621177512,952.7182604445916,99.24217333910612,1
12.710972112997183,8.531600024123376,1218.5979038750154,101.26596945470189,95.73174798831079,807.0729765995007,8.101473589777427,12.164375843555664,7.470336345943565,80.52197096347138,925.1627703579518,11.234695279194263,967.8299688066401,88.69923211156967,0
11.024801606955863,9.796338949761015,720.0913219420327,97.5372558858246,97.51460550642307,993.8666320993042,10.493588485874193,9.975881254741154,8.523808907543373,76.12672006579584,810.2622669477183,8.551418953173046,960.8669594771136,100.1121645678508,1
12.275416688618359,13.0327132221096,1348.3103772843579,88.14057796831867,57.99990791927043,1173.6073866663917,9.899777650621795,10.026866666125754,10.444627597433,132.02654729779277,749.5533390919951,9.466025329390872,1023.743765731826,100.563637683905,1
12.492823234578625,13.040328256862558,1143.5850107931674,85.0585020485744,61.10398301569411,1134.9359541513702,11.501938548798467,9.8234191223738,8.626720720290002,121.15411604941445,1165.4491929554906,10.753215035998949,806.6085188322568,83.47590594269883,1
11.799626103107942,9.487553234171706,1291.410084586075,93.59485775644019,116.26383057302138,1138.6815521292021,10.32394278071827,10.228732481066189,10.289342764551048,67.85348354005778,1041.987462279177,11.138097094110448,1013.0086936261739,99.3724008446354,0
9.564193246237595,12.683259315620973,1075.8368689081356,79.99312120246475,76.4344842538748,1038.7197782908947,10.895440890948324,6.896979214455382,8.65739688755527,108.53599340352017,950.9175817022642,8.493383535887691,982.9712874258199,109.86329680601645,1
9.797703013612594,12.546644762710844,1019.0676119425976,91.77180734475611,114.67703220919694,956.4351646517503,10.970604176618371,7.117778602440408,10.23584166610009,106.47682715390263,1032.9848990265505,8.709139393452203,1069.2651316950337,76.88237869507313,1
12.944985234275155,14.807753191566185,1188.0838624133858,102.68346667437037,26.743062895823854,1173.4212051574955,8.641570754892772,8.878971034578482,6.845745554589808,113.86950415525308,1056.6774681237214,9.38591568487747,1222.035179412649,105.0439595975649,1
8.44312687350081,9.12716941205368,985.1278204781137,110.23009884216437,107.13082928845212,765.3986968801152,8.947627977564052,11.906810021528914,9.751956762845907,69.5134310457259,1025.72858880741,10.29131045628579,914.1612466098824,125.53586177752763,3
8.142958959391608,8.926649986159928,1246.4095248230417,93.36253553401056,108.8795639551452,1190.3006399212218,10.16643839737082,7.24109647143106,13.547033799939971,121.67449214538539,938.3678010891139,9.61432740287813,1090.9459172497563,83.61926986483779,1
9.283062140321768,11.418347359792218,1126.3774971613743,85.97999376571889,110.07017874047006,1189.2388270957479,11.110307175748122,7.684468614578421,11.120026602041104,107.92540785317627,960.9359684780543,10.129961871569115,960.6715863386189,82.20908542604667,1
11.320319383267009,14.083654063027232,1367.4616095879494,90.71814370621895,96.46885862632651,1438.9877503523383,9.42163661301258,9.853629802746703,11.119571630800992,104.7175223626354,990.0274652314234,12.266489654981692,1039.7208310131648,44.428647447338804,1
9.867793599590463,8.829346222501137,912.9338217936944,89.13117693405646,112.67395559365859,1131.7019706213894,7.62677026714936,8.854036157373766,11.548286883806334,96.57124465072559,955.3545272847089,9.524574310875833,839.1598813069418,104.14612300406388,1
11.93441277665593,7.661895227204278,1029.89611613438,114.49413768996868,123.04071239663897,783.9455094911128,10.299164567188479,11.946449262531283,9.738045619910555,100.79552151619322,982.1780987432144,9.698486355461306,1062.0875415906746,86.59297023632735,0
7.550286317268094,7.54258497217567,1064.4485720869366,110.81406544392482,131.94228293567926,1015.2962886933548,8.931796168545683,9.744832122828154,10.763388487168775,76.33272740364964,900.9395662924172,10.539547533361018,972.016092415706,101.43821792126133,0
15.032913883738534,7.664145855249139,1089.2925449005913,125.65154058599691,99.09561253021238,959.1517830063246,9.949120348356018,7.426266841876124,6.4035677095712185,94.59910594683642,1038.6446183518046,9.080189386849092,1131.877968514679,124.85435641809552,0
11.214012829365384,8.964256325248524,886.5727058767078,94.85237472081795,110.49184338103055,1084.2727280343788,9.68177243524884,9.957641818774174,10.024847688314088,95.61760122829712,825.6644728648827,9.724101605741122,989.1456668477404,84.39682700788455,1
9.113404836799395,11.922043829726773,916.9358776184014,85.97183713428413,110.95157260982724,1128.9399465820227,9.77658275187034,12.223960088078762,8.931560324517996,82.9810018713423,1151.8020034046747,6.57242489824471,917.8175541372228,107.83038897084677,2
7.941856735613055,13.757170859309532,1259.9435649341847,106.77527826900366,105.25684608712886,932.0349319895879,10.816259719382654,10.242777054879351,14.449299988839785,75.91874328725477,1149.4195951449162,10.398212878426484,814.916423686858,119.57681547642824,2
7.85336566441584,10.50435806717601,994.9933201400762,104.5893895496458,133.50409016410487,960.0536932955869,10.526245044239598,11.336769423496664,10.506716582647371,55.8576143059458,949.4285138440025,10.017557837583283,1020.3678841051817,123.30752639813582,2
11.576321990106202,11.391840260074364,1174.1185708024018,116.44781646216389,90.85229204409131,993.4889504196061,11.32537225879019,7.4839261620991975,11.843256825795507,106.25029490359147,1095.6173435560643,9.993235406343508,981.1782415980992,68.00033078148317,1
9.570225625728952,10.486200888950577,1177.0482865440872,94.50624231393272,100.7600854839693,961.7482153484452,8.60701838232481,11.475701206093309,11.010137404144274,83.38110321365096,1124.3192019144856,9.358298969577483,894.6754839866129,70.50286912547004,3
10.12767194069592,6.014385199010522,1177.2682785889835,108.63842093638782,114.43409435537397,661.8566174688514,10.885236613649978,7.710628143567879,8.97921130792529,98.34989702220244,914.3387356449988,11.309757165874036,939.5419912345855,95.38482250938485,0
11.330284315562198,10.15948857201796,1399.0204507115143,114.03619668528336,111.48290179570904,722.9693400029042,9.102706818575781,12.709793062457418,7.547650812185505,71.56612079653311,983.5828381046357,9.57423012722464,1171.9984530329405,79.65382983028172,0
13.617922679827393,5.592097359600939,1190.2336388034266,98.17310233318679,140.3894771100638,1173.071213849482,10.215531979794083,9.407465787737145,10.550195495015695,87.13468038637248,1118.1896452771934,10.735608570315549,1053.063516374451,114.29576766260439,0
8.442729265513908,12.249436132768652,990.4374123421778,116.4601883936862,97.71809708437183,954.036790866295,9.394191425845639,12.241861363155019,12.159447085285823,84.5468993136705,992.5406414844831,9.225067461824967,942.0827465892207,122.89335671375912,2
11.979410922663334,10.992481228529403,921.5566297109328,94.04528611338384,78.94256728415026,893.6299831481755,9.819109545073914,8.592482634886867,11.498960031413903,96.83417337805963,941.4558737400906,9.757759840938494,1026.5832169855398,113.75374810897155,1
10.546799042840274,9.314507796413766,877.3926808790197,109.00864440548995,102.84776595457147,611.9255598881516,10.357821062519898,13.642877776771218,5.03522575680433,114.8196931064205,987.9557137358823,9.686631368714925,878.7284924201149,83.33372304283243,0
11.430974016413856,11.063284292594577,919.9391212252784,93.35146012897505,79.55971138258627,1059.19237790607,10.609142924210577,9.688895274908454,9.041993090750793,109.19537413737916,892.9169739785244,9.662195881037746,968.6659090652865,104.27871149526679,1
10.510816834600352,9.309041034708766,873.4322081136872,93.12476168095033,123.2280242551355,1129.798654893601,10.113494346225743,12.072772739724357,10.527886507106027,84.05955028438956,958.3405954347841,9.443185242342933,882.402019623289,94.71620073961822,0
11.198764342352458,12.388531397736578,1259.697049455062,100.93386970150942,80.41373173568317,1107.4213484380361,9.617347651688483,8.666247364953701,10.947963939567504,104.45724846266415,1020.1325967621614,8.947558073385578,1072.9590420984455,64.57563111361641,1
10.467999131709211,13.100290398488273,1175.4579287790125,115.76357546290923,92.70590660325874,1146.961176217616,10.592847598259995,8.723703221348035,11.648128080277838,112.74064121269602,1151.2048615289307,10.5166118585768,1063.5228478791203,77.51068794612614,0
13.419761325248581,8.988389055556757,1159.0849754105288,93.31245881478486,131.93202555878443,973.2623266688845,9.58613227502629,10.790323878766749,9.556283413248488,95.71392861268654,859.3857558017099,9.09502200809919,1031.4552795857385,98.9001622661178,0
9.452111599645145,9.931335544498763,917.0812696161928,98.8166098372559,84.37315908763644,1200.0386719566557,9.531484284614486,9.08494825710488,9.919337799102818,101.93375724398109,905.1141192896887,10.703826153539733,906.3106971538346,115.54691416432306,1
11.06637491232565,10.472968939016685,1183.5332435168802,87.65205248781481,75.73285212910645,1081.869301554187,8.191319431391427,8.179021288702145,10.341426423209077,110.4118337857612,827.4081551830351,7.920411880707564,1170.0774787540927,70.34552099847035,2
12.970853267483962,12.27501659629109,1288.091470310422,111.99248998413756,69.84089359877076,1240.9033785954769,10.760934577413625,10.074898493659846,11.625833001220371,110.1286864164242,1019.9593923083189,10.353958139978882,959.3146927736774,76.89757796736016,1
